datetime,portfolio_value,cash,return
2019-04-19 09:30:00-04:00,101159.89031982422,79402.38986206055,0.0
2019-04-22 09:30:00-04:00,101203.38931274414,79402.38986206055,0.0004300023732963787
2019-04-23 09:30:00-04:00,101363.75051879883,79111.70986938477,0.0015845438294475045
2019-04-24 09:30:00-04:00,101312.15948486328,78818.91986083984,-0.0005089692683182268
2019-04-25 09:30:00-04:00,101310.60034179688,78526.79986572266,-1.5389495933493258e-05
2019-04-26 09:30:00-04:00,101310.60034179688,78234.69985961914,0.0
2019-04-27 09:30:00-04:00,101310.60034179688,77942.59985351562,0.0
2019-04-29 09:30:00-04:00,101421.79907226562,77942.59985351562,0.0010976021274535785
2019-04-30 09:30:00-04:00,101521.4299621582,77649.10986328125,0.0009823419699110936
2019-05-01 09:30:00-04:00,101272.14926147461,77354.38986206055,-0.002455449068994753
2019-05-02 09:30:00-04:00,101366.77047729492,77062.70986938477,0.0009343261351746346
2019-05-03 09:30:00-04:00,101366.77047729492,76769.88986206055,0.0
2019-05-04 09:30:00-04:00,101366.77047729492,76477.06985473633,0.0
2019-05-06 09:30:00-04:00,101139.8193359375,76477.06985473633,-0.0022389106438805984
2019-05-07 09:30:00-04:00,100914.49975585938,76186.91986083984,-0.002227802872869722
2019-05-08 09:30:00-04:00,100714.4008178711,75899.38986206055,-0.0019828561650939713
2019-05-09 09:30:00-04:00,100748.71942138672,75614.15985107422,0.0003407517022087081
2019-05-10 09:30:00-04:00,100748.71942138672,75328.53985595703,0.0
2019-05-11 09:30:00-04:00,100748.71942138672,75042.91986083984,0.0
2019-05-13 09:30:00-04:00,100422.0189819336,75042.91986083984,-0.003242725479087105
2019-05-14 09:30:00-04:00,100385.61953735352,74760.92987060547,-0.0003624647756447219
2019-05-15 09:30:00-04:00,100776.61953735352,74479.33987426758,0.003894980195390474
2019-05-16 09:30:00-04:00,100711.52124023438,74193.49987792969,-0.0006459662709267233
2019-05-17 09:30:00-04:00,100711.52124023438,73908.35986328125,0.0
2019-05-18 09:30:00-04:00,100711.52124023438,73623.21984863281,0.0
2019-05-20 09:30:00-04:00,100777.06857299805,73623.21984863281,0.0006508424453972594
2019-05-21 09:30:00-04:00,100740.59103393555,73337.38986206055,-0.0003619626922971575
2019-05-22 09:30:00-04:00,100518.46020507812,73051.93984985352,-0.0022049784161242147
2019-05-23 09:30:00-04:00,100575.29888916016,72768.7798461914,0.0005654551807305896
2019-05-24 09:30:00-04:00,100575.29888916016,72485.03985595703,0.0
2019-05-25 09:30:00-04:00,100575.29888916016,72201.29986572266,0.0
2019-05-28 09:30:00-04:00,100092.3002319336,72201.29986572266,-0.004802358656262662
2019-05-29 09:30:00-04:00,100112.49838256836,71922.38986206055,0.00020179524886487776
2019-05-30 09:30:00-04:00,99815.68112182617,71643.27987670898,-0.002964837213510929
2019-05-31 09:30:00-04:00,99815.68112182617,71367.07986450195,0.0
2019-06-01 09:30:00-04:00,99815.68112182617,71090.87985229492,0.0
2019-06-03 09:30:00-04:00,99911.35934448242,71090.87985229492,0.0009585490133505736
2019-06-04 09:30:00-04:00,100458.40844726562,70813.75985717773,0.005475344409008098
2019-06-05 09:30:00-04:00,100560.17077636719,70531.42987060547,0.0010129797064719614
2019-06-06 09:30:00-04:00,100842.64907836914,70248.13986206055,0.0028090475565136774
2019-06-07 09:30:00-04:00,100842.64907836914,69962.20986938477,0.0
2019-06-08 09:30:00-04:00,100842.64907836914,69676.27987670898,0.0
2019-06-10 09:30:00-04:00,101394.18881225586,69676.27987670898,0.0054693102464820065
2019-06-11 09:30:00-04:00,101135.69149780273,69385.28988647461,-0.002549429286640481
2019-06-12 09:30:00-04:00,101220.04919433594,69096.64987182617,0.0008341041158059781
2019-06-13 09:30:00-04:00,101204.37097167969,68807.24987792969,-0.00015489246232380793
2019-06-14 09:30:00-04:00,101204.37097167969,68517.98986816406,0.0
2019-06-15 09:30:00-04:00,101204.37097167969,68228.72985839844,0.0
2019-06-17 09:30:00-04:00,101447.19152832031,68228.72985839844,0.0023993089854643657
2019-06-18 09:30:00-04:00,101580.5884399414,67937.33984375,0.0013149394242604195
2019-06-19 09:30:00-04:00,101985.43084716797,67644.78985595703,0.003985430813544966
2019-06-20 09:30:00-04:00,101761.96041870117,67348.74984741211,-0.0021911995332125622
2019-06-21 09:30:00-04:00,101761.96041870117,67054.6198425293,0.0
2019-06-22 09:30:00-04:00,101761.96041870117,66760.48983764648,0.0
2019-06-24 09:30:00-04:00,101710.7912902832,66760.48983764648,-0.0005028315905809544
2019-06-25 09:30:00-04:00,101476.78982543945,66466.78982543945,-0.0023006552389894797
2019-06-26 09:30:00-04:00,101423.5495300293,66175.03982543945,-0.0005246549038626647
2019-06-27 09:30:00-04:00,101578.48818969727,65883.72982788086,0.0015276398862582585
2019-06-28 09:30:00-04:00,101578.48818969727,65591.1498413086,0.0
2019-06-29 09:30:00-04:00,101578.48818969727,65298.56985473633,0.0
2019-07-01 09:30:00-04:00,101954.20803833008,65298.56985473633,0.003698813157478442
2019-07-02 09:30:00-04:00,102150.45895385742,65002.959869384766,0.0019248927464923238
2019-07-03 09:30:00-04:00,102150.45895385742,64705.779876708984,0.0
2019-07-04 09:30:00-04:00,102183.4801940918,64408.5998840332,0.00032326081128308815
2019-07-05 09:30:00-04:00,102183.4801940918,64408.5998840332,0.0
2019-07-06 09:30:00-04:00,102183.4801940918,64111.1598815918,0.0
2019-07-08 09:30:00-04:00,101940.2809753418,64111.1598815918,-0.0023800248170061655
2019-07-09 09:30:00-04:00,102305.34924316406,63815.619873046875,0.0035811973866402003
2019-07-10 09:30:00-04:00,102428.85083007812,63517.24987792969,0.0012071860154694303
2019-07-11 09:30:00-04:00,102498.28067016602,63217.92987060547,0.0006778348046008187
2019-07-12 09:30:00-04:00,102498.28067016602,62918.07986450195,0.0
2019-07-13 09:30:00-04:00,102498.28067016602,62618.22985839844,0.0
2019-07-15 09:30:00-04:00,102604.67904663086,62618.22985839844,0.0010380503533247154
2019-07-16 09:30:00-04:00,102484.07986450195,62317.57986450195,-0.0011753770222711069
2019-07-17 09:30:00-04:00,102138.4801940918,62017.82986450195,-0.003372227870583333
2019-07-18 09:30:00-04:00,102526.08102416992,61720.63986206055,0.003794856055637119
2019-07-19 09:30:00-04:00,102526.08102416992,61420.599853515625,0.0
2019-07-20 09:30:00-04:00,102526.08102416992,61120.5598449707,0.0
2019-07-22 09:30:00-04:00,102401.88186645508,61120.5598449707,-0.0012113908624437064
2019-07-23 09:30:00-04:00,102408.83016967773,60821.419830322266,6.785327667824248e-05
2019-07-24 09:30:00-04:00,102653.83016967773,60522.22982788086,0.0023923718256919635
2019-07-25 09:30:00-04:00,102628.45120239258,60221.28982543945,-0.0002472286444958893
2019-07-26 09:30:00-04:00,102628.45120239258,59920.52981567383,0.0
2019-07-27 09:30:00-04:00,102628.45120239258,59619.7698059082,0.0
2019-07-29 09:30:00-04:00,102506.90032958984,59619.7698059082,-0.0011843779320319658
2019-07-30 09:30:00-04:00,102662.4183959961,59319.859802246094,0.001517147293559784
2019-07-31 09:30:00-04:00,102170.87069702148,59018.86981201172,-0.004788000386651503
2019-08-01 09:30:00-04:00,101623.37069702148,58721.2698059082,-0.005358670198902016
2019-08-02 09:30:00-04:00,101623.37069702148,58427.41979980469,0.0
2019-08-03 09:30:00-04:00,101623.37069702148,58133.56979370117,0.0
2019-08-05 09:30:00-04:00,100448.25033569336,58133.56979370117,-0.011563485380066907
2019-08-06 09:30:00-04:00,100223.25888061523,57847.65979003906,-0.0022398743066824878
2019-08-07 09:30:00-04:00,101006.2590637207,57563.25979614258,0.007812559597948798
2019-08-08 09:30:00-04:00,101453.2177734375,57273.63980102539,0.004425059534526765
2019-08-09 09:30:00-04:00,101453.2177734375,56981.059814453125,0.0
2019-08-10 09:30:00-04:00,101453.2177734375,56688.47982788086,0.0
2019-08-12 09:30:00-04:00,100712.69833374023,56688.47982788086,-0.007299122255057244
2019-08-13 09:30:00-04:00,100763.52096557617,56400.739837646484,0.0005046298299695717
2019-08-14 09:30:00-04:00,100269.0705871582,56112.669830322266,-0.004907037523896096
2019-08-15 09:30:00-04:00,100518.67153930664,55827.78982543945,0.0024893115163711066
2019-08-16 09:30:00-04:00,100518.67153930664,55541.309814453125,0.0
2019-08-17 09:30:00-04:00,100518.67153930664,55254.8298034668,0.0
2019-08-19 09:30:00-04:00,101354.48806762695,55254.8298034668,0.008315037549948778
2019-08-20 09:30:00-04:00,101467.3815612793,54963.059814453125,0.0011138479982950589
2019-08-21 09:30:00-04:00,101587.3815612793,54670.5798034668,0.0011826460696389152
2019-08-22 09:30:00-04:00,101215.4719543457,54377.34979248047,-0.0036609823111667383
2019-08-23 09:30:00-04:00,101215.4719543457,54086.429779052734,0.0
2019-08-24 09:30:00-04:00,101215.4719543457,53795.509765625,0.0
2019-08-26 09:30:00-04:00,100990.53115844727,53795.509765625,-0.0022223953665888585
2019-08-27 09:30:00-04:00,100432.93215942383,53505.96975708008,-0.005521299795409607
2019-08-28 09:30:00-04:00,101353.62994384766,53219.82974243164,0.009167289698983838
2019-08-29 09:30:00-04:00,101768.62994384766,52928.10974121094,0.0040945746119791515
2019-08-30 09:30:00-04:00,101768.62994384766,52633.889739990234,0.0
2019-08-31 09:30:00-04:00,101768.62994384766,52339.66973876953,0.0
2019-09-03 09:30:00-04:00,101587.19219970703,52339.66973876953,-0.001782845502005248
2019-09-04 09:30:00-04:00,102204.04116821289,52046.529724121094,0.006072113572085147
2019-09-05 09:30:00-04:00,102438.64199829102,51749.73971557617,0.0022954163788104776
2019-09-06 09:30:00-04:00,102438.64199829102,51451.56970214844,0.0
2019-09-07 09:30:00-04:00,102438.64199829102,51153.3996887207,0.0
2019-09-09 09:30:00-04:00,102299.31716918945,51153.3996887207,-0.0013600807896680944
2019-09-10 09:30:00-04:00,102491.34991455078,50856.03970336914,0.001877165465764774
2019-09-11 09:30:00-04:00,102975.06970214844,50557.56970214844,0.004719615733434601
2019-09-12 09:30:00-04:00,103067.81948852539,50256.31970214844,0.0009007013701980426
2019-09-13 09:30:00-04:00,103067.81948852539,49954.53970336914,0.0
2019-09-14 09:30:00-04:00,103067.81948852539,49652.759704589844,0.0
2019-09-16 09:30:00-04:00,102742.14013671875,49652.759704589844,-0.003159854874419832
2019-09-17 09:30:00-04:00,102840.03796386719,49352.81970214844,0.0009528497948181336
2019-09-18 09:30:00-04:00,103026.1994934082,49052.32971191406,0.0018102047920909303
2019-09-19 09:30:00-04:00,102815.59707641602,48750.799713134766,-0.0020441636984354083
2019-09-20 09:30:00-04:00,102815.59707641602,48450.4397277832,0.0
2019-09-21 09:30:00-04:00,102815.59707641602,48150.07974243164,0.0
2019-09-23 09:30:00-04:00,102642.70040893555,48150.07974243164,-0.001681619057777417
2019-09-24 09:30:00-04:00,102011.34817504883,47850.66973876953,-0.006150970613315598
2019-09-25 09:30:00-04:00,102318.63064575195,47554.70974731445,0.003012238110762233
2019-09-26 09:30:00-04:00,102355.62725830078,47257.07974243164,0.00036158236594197035
2019-09-27 09:30:00-04:00,102355.62725830078,46959.249755859375,0.0
2019-09-28 09:30:00-04:00,102355.62725830078,46661.41976928711,0.0
2019-09-30 09:30:00-04:00,102338.79794311523,46661.41976928711,-0.00016442002883809703
2019-10-01 09:30:00-04:00,101165.67977905273,46363.679779052734,-0.01146308328454837
2019-10-02 09:30:00-04:00,100468.26931762695,46072.179779052734,-0.006893745615597413
2019-10-03 09:30:00-04:00,101100.97256469727,45784.36978149414,0.0062975430090275175
2019-10-04 09:30:00-04:00,101100.97256469727,45493.2297668457,0.0
2019-10-05 09:30:00-04:00,101100.97256469727,45202.089752197266,0.0
2019-10-07 09:30:00-04:00,101081.77139282227,45202.089752197266,-0.0001899207434696848
2019-10-08 09:30:00-04:00,101025.79974365234,44911.049743652344,-0.0005537264375038431
2019-10-09 09:30:00-04:00,101109.2183227539,44620.299743652344,0.0008257156024820134
2019-10-10 09:30:00-04:00,102101.76760864258,44329.11975097656,0.009816605274509449
2019-10-11 09:30:00-04:00,102101.76760864258,44032.84976196289,0.0
2019-10-12 09:30:00-04:00,102101.76760864258,43736.57977294922,0.0
2019-10-14 09:30:00-04:00,102265.2809753418,43736.57977294922,0.0016014743968582046
2019-10-15 09:30:00-04:00,102516.73880004883,43439.4797668457,0.002458877757033351
2019-10-16 09:30:00-04:00,102777.42831420898,43141.109771728516,0.002542897064533145
2019-10-17 09:30:00-04:00,102579.43026733398,42841.429779052734,-0.0019264740334783426
2019-10-18 09:30:00-04:00,102579.43026733398,42542.73977661133,0.0
2019-10-19 09:30:00-04:00,102579.43026733398,42244.04977416992,0.0
2019-10-21 09:30:00-04:00,102961.20706176758,42244.04977416992,0.0037217675457803523
2019-10-22 09:30:00-04:00,102585.66201782227,41943.469787597656,-0.0036474421256543765
2019-10-23 09:30:00-04:00,103030.38052368164,41644.73977661133,0.004335094175072163
2019-10-24 09:30:00-04:00,102790.5277709961,41343.82977294922,-0.002327980848623734
2019-10-25 09:30:00-04:00,102790.5277709961,41044.089782714844,0.0
2019-10-26 09:30:00-04:00,102790.5277709961,40744.34979248047,0.0
2019-10-28 09:30:00-04:00,103465.34979248047,40744.34979248047,0.00656502146761806
2019-10-29 09:30:00-04:00,103554.78826904297,40441.34979248047,0.0008644292677875143
2019-10-30 09:30:00-04:00,103701.0908203125,40137.91979980469,0.0014128033451183963
2019-10-31 09:30:00-04:00,103866.9926147461,39833.789794921875,0.0015998076116774396
2019-11-01 09:30:00-04:00,103866.9926147461,39528.86978149414,0.0
2019-11-02 09:30:00-04:00,103866.9926147461,39223.949768066406,0.0
2019-11-04 09:30:00-05:00,104488.15106201172,39223.949768066406,0.005980325718773605
2019-11-05 09:30:00-05:00,104432.7689819336,38916.09976196289,-0.0005300321569022826
2019-11-06 09:30:00-05:00,104312.92950439453,38608.509765625,-0.0011475275309399402
2019-11-07 09:30:00-05:00,104644.03134155273,38301.4797668457,0.003174120779958045
2019-11-08 09:30:00-05:00,104477.70712280273,37992.909759521484,-0.0015894286240476507
2019-11-09 09:30:00-05:00,104477.70712280273,37685.109771728516,0.0
2019-11-11 09:30:00-05:00,104395.25268554688,37685.109771728516,-0.0007892060375994658
2019-11-12 09:30:00-05:00,104685.18975830078,37377.68975830078,0.00277730131682552
2019-11-13 09:30:00-05:00,104501.23056030273,37068.93975830078,-0.0017572609690327257
2019-11-14 09:30:00-05:00,104694.83163452148,36761.02975463867,0.0018526200426609574
2019-11-15 09:30:00-05:00,105187.65731811523,36452.23974609375,0.004707258953471127
2019-11-16 09:30:00-05:00,105187.65731811523,36141.21975708008,0.0
2019-11-18 09:30:00-05:00,105300.87948608398,36141.21975708008,0.0010763826370459029
2019-11-19 09:30:00-05:00,105557.328125,35829.68975830078,0.0024353893354700507
2019-11-20 09:30:00-05:00,105243.7294921875,35517.009765625,-0.0029708845267581996
2019-11-21 09:30:00-05:00,105155.98306274414,35205.7297668457,-0.0008337449638733396
2019-11-22 09:30:00-05:00,105201.17892456055,34894.839752197266,0.00042979829107236966
2019-11-23 09:30:00-05:00,105201.17892456055,34583.749755859375,0.0
2019-11-25 09:30:00-05:00,105403.21224975586,34583.749755859375,0.0019204473491707397
2019-11-26 09:30:00-05:00,105729.25057983398,34271.76974487305,0.003093248517944236
2019-11-27 09:30:00-05:00,106004.04638671875,33958.35974121094,0.002599051874270897
2019-11-28 09:30:00-05:00,106004.04638671875,33643.749755859375,0.0
2019-11-29 09:30:00-05:00,106061.54638671875,33643.749755859375,0.0005424321236779939
2019-11-30 09:30:00-05:00,106061.54638671875,33328.88977050781,0.0
2019-12-02 09:30:00-05:00,105999.17892456055,33328.88977050781,-0.0005880308583358085
2019-12-03 09:30:00-05:00,104621.0983581543,33014.29977416992,-0.013000860765035038
2019-12-04 09:30:00-05:00,105098.75262451172,32705.649780273438,0.004565563484357993
2019-12-05 09:30:00-05:00,105456.77233886719,32394.949768066406,0.003406507740720599
2019-12-06 09:30:00-05:00,105900.91860961914,32082.719757080078,0.0042116429405290035
2019-12-07 09:30:00-05:00,105900.91860961914,31768.59976196289,0.0
2019-12-09 09:30:00-05:00,105976.44033813477,31768.59976196289,0.00071313572636722
2019-12-10 09:30:00-05:00,105829.50149536133,31454.159759521484,-0.0013865236679454496
2019-12-11 09:30:00-05:00,105879.47946166992,31140.339752197266,0.00047224985096216976
2019-12-12 09:30:00-05:00,105975.07800292969,30826.30975341797,0.000902899615164543
2019-12-13 09:30:00-05:00,106560.67858886719,30511.879760742188,0.0055258330257734745
2019-12-14 09:30:00-05:00,106560.67858886719,30195.009765625,0.0
2019-12-16 09:30:00-05:00,107127.03005981445,30195.009765625,0.005314826054480859
2019-12-17 09:30:00-05:00,107296.43301391602,29875.789764404297,0.001581327831145618
2019-12-18 09:30:00-05:00,107315.86975097656,29555.869750976562,0.00018114989021134065
2019-12-19 09:30:00-05:00,107267.06677246094,29235.869750976562,-0.00045476012661382903
2019-12-20 09:30:00-05:00,107428.76766967773,28916.069763183594,0.0015074607899907555
2019-12-21 09:30:00-05:00,107428.76766967773,28595.609771728516,0.0
2019-12-23 09:30:00-05:00,108092.96887084961,28981.829771728517,0.006182712653040712
2019-12-24 09:30:00-05:00,108063.3300769043,28660.239775390626,-0.00027419724201238616
2019-12-25 09:30:00-05:00,108063.3300769043,28338.769774169923,0.0
2019-12-26 09:30:00-05:00,108107.96826049805,28338.769774169923,0.00041307429228742976
2019-12-27 09:30:00-05:00,108628.37734863281,28017.11978027344,0.004813790292319542
2019-12-28 09:30:00-05:00,108628.37734863281,27693.379790039064,0.0
2019-12-30 09:30:00-05:00,108430.88284179688,27693.379790039064,-0.0018180747209552983
2019-12-31 09:30:00-05:00,107823.45947143555,27370.429777832032,-0.005601940650502457
2020-01-01 09:30:00-05:00,107823.45947143555,27049.899779052736,0.0
2020-01-02 09:30:00-05:00,108581.98193237305,27049.899779052736,0.0070348555375228106
2020-01-03 09:30:00-05:00,107979.84069702149,26726.359770507814,-0.005545498660418535
2020-01-04 09:30:00-05:00,107979.84069702149,26405.199766845704,0.0
2020-01-06 09:30:00-05:00,107809.65728637695,26405.199766845704,-0.001576066509692775
2020-01-07 09:30:00-05:00,108454.80697509766,26084.70977661133,0.005984154898173832
2020-01-08 09:30:00-05:00,108434.33041259766,25761.689787597657,-0.00018880271950239003
2020-01-09 09:30:00-05:00,109261.87072631836,25438.74978515625,0.007631718760763961
2020-01-10 09:30:00-05:00,109553.41198608399,25112.58978149414,0.002668279957386721
2020-01-11 09:30:00-05:00,109553.41198608399,24785.29977294922,0.0
2020-01-13 09:30:00-05:00,109320.31356689453,24785.29977294922,-0.002127714828444205
2020-01-14 09:30:00-05:00,109601.1100756836,24458.909758300782,0.002568566624328694
2020-01-15 09:30:00-05:00,109569.79135009766,24131.43975708008,-0.00028575190127466676
2020-01-16 09:30:00-05:00,110185.49294921875,23804.089750976564,0.005619264137811442
2020-01-17 09:30:00-05:00,110711.49294921875,23474.389738769532,0.004773768178742088
2020-01-18 09:30:00-05:00,110711.49294921875,23142.6897265625,0.0
2020-01-21 09:30:00-05:00,110500.28811523438,23142.6897265625,-0.0019077046868227754
2020-01-22 09:30:00-05:00,110855.38714477539,22811.789732666017,0.0032135574992411264
2020-01-23 09:30:00-05:00,110427.13104125977,22479.54974243164,-0.0038631961381933033
2020-01-24 09:30:00-05:00,110910.4003894043,22148.91973754883,0.004376364246608588
2020-01-25 09:30:00-05:00,110910.4003894043,21816.479735107423,0.0
2020-01-27 09:30:00-05:00,108388.51940795899,21816.479735107423,-0.022738002681362945
2020-01-28 09:30:00-05:00,108934.58907958984,21493.449736328126,0.00503807667651146
2020-01-29 09:30:00-05:00,109830.99105712891,21168.389738769532,0.008228809463669329
2020-01-30 09:30:00-05:00,108741.56576416016,20840.00973388672,-0.009919106460598903
2020-01-31 09:30:00-05:00,109459.64974853516,20515.649748535157,0.00660358326945909
2020-02-01 09:30:00-05:00,109459.64974853516,20188.649748535157,0.0
2020-02-03 09:30:00-05:00,108463.20141479492,20188.649748535157,-0.009103339322110049
2020-02-04 09:30:00-05:00,109756.48174926758,19865.29974243164,0.011923678423678252
2020-02-05 09:30:00-05:00,110911.47671386719,19537.229735107423,0.010523250619841606
